Video Başlığı,Video Kaynağı,Yorum ID,Üst Yorum ID,Yorum Yapan Kişi,Yanıtlanan Kişi,Yorum Metni,Beğeni Sayısı,Tarih,Yanıt Mı?
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWJOhDOJLY4,UgwnLcppZx7TyWbQ3YR4AaABAg,@BarkınAtik-e1i,@Rliexy,"Malala knkler hahahahahaha helelelelele
7:24 gari",1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWJoNi3373Y,UgwnLcppZx7TyWbQ3YR4AaABAg,@Erayyücel-e7g,@Rliexy,Evetya,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWJv9Lo_7JY,UgwnLcppZx7TyWbQ3YR4AaABAg,@fifthofarazi,@Rliexy,biz o konuyu bitirdik,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWQiuG32eS1,UgwnLcppZx7TyWbQ3YR4AaABAg,@Canbelek463,@Rliexy,​ @fifthofarazi niyw be,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWKvRawUjUq,UgwnLcppZx7TyWbQ3YR4AaABAg,@atakanuysal106,@Rliexy,Keşke bide isteyenler+1 yazsaydın,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWQiwC1t4lp,UgwnLcppZx7TyWbQ3YR4AaABAg,@Canbelek463,@Rliexy,​ @atakanuysal106 yok kanks ben prim manyagı köpeklerden değilim,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWMd3Egh3AS,UgwnLcppZx7TyWbQ3YR4AaABAg,@DashVPN,@Rliexy,o iş biraz zor adam dünyaya açıldı eskisi gibi bir milyoncuda falan kalma yapamaz yaparsa böyle birşey büyük bir markada yapması lazım oda biraz zor ama bilemeyiz inşallah geri gelir bögle bir seri,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWQcKQV_K8Z,UgwnLcppZx7TyWbQ3YR4AaABAg,@stealbranirot-stl,@Rliexy,İyii olurrrr,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAX1X47I716b,UgwnLcppZx7TyWbQ3YR4AaABAg,@denizea7_35,@Rliexy,gelirse cok iyi olur,1,2 gün önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAX1zu8NbhEJ,UgwnLcppZx7TyWbQ3YR4AaABAg,@semihbatukuku,@Rliexy,Katiliyorum,1,1 gün önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW4jRqz6FV9,UgwnLcppZx7TyWbQ3YR4AaABAg,@vengeancenight,@Rliexy,o kalpler ne öyle top musun,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW8o7mSlJAk,UgwnLcppZx7TyWbQ3YR4AaABAg,@Canbelek463,@Rliexy,​ @vengeancenight yok sen değilim ben karıştırdın,1,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAWT3TbXqxA1,UgwnLcppZx7TyWbQ3YR4AaABAg,@OMER-kx8ft,@Rliexy,Yaş 5 mi knka,0,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW128NFaG7w,UgwnLcppZx7TyWbQ3YR4AaABAg,@Ali_qw173,@Rliexy,gelmesin,2,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW0UGSD7Yd1,UgwnLcppZx7TyWbQ3YR4AaABAg,@BetülÖzenn,@Rliexy,Hangi yıldayız ya,1,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW0kyF_IeMF,UgwnLcppZx7TyWbQ3YR4AaABAg,@Daerrk,@Rliexy,Gelmesin,1,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW13jq53hRX,UgwnLcppZx7TyWbQ3YR4AaABAg,@Canbelek463,@Rliexy,​@Daerrksen gelme,2,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAW3T84SGznM,UgwnLcppZx7TyWbQ3YR4AaABAg,@Avatar009,@Rliexy,O ayı gelmesin artık ya valla sarkıyor kalite düşüyor ama orkunla güzel ikililer Orkun insnadır o ayı bi durumun içinde o durumu çözmeleri güzel bir dinamik yaratıyor bilmiyorum,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwbHRFoA11IJFHh7J94AaABAg.AVzaj4d_eTZAVzozgE_cfo,UgwnLcppZx7TyWbQ3YR4AaABAg,@emin5880,@Rliexy,Bu ne? İlkokul videosu mu? Gerçekten gizlice kaldıklarını falan mı sanıyorsunuz?,4,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxIt4ImS1olvTe0D254AaABAg.AW43hMREPBhAWATV2iCo8u,UgwnLcppZx7TyWbQ3YR4AaABAg,@moonight11,@Rliexy,abi burada bile dinleyip yanıt yazmış HAHAHHSFJOF,104,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxIt4ImS1olvTe0D254AaABAg.AW43hMREPBhAWAa-zY91p3,UgwnLcppZx7TyWbQ3YR4AaABAg,@GuideBalthazar,@Rliexy, @moonight11 😂😂,7,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxIt4ImS1olvTe0D254AaABAg.AW43hMREPBhAW4Q-vEuwfE,UgwnLcppZx7TyWbQ3YR4AaABAg,@GuideBalthazar,@Rliexy,"Oysa sadece 32 yaşındayım😅 
Rehberlik böyle bir şey 😂",103,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxIt4ImS1olvTe0D254AaABAg.AW43hMREPBhAW6f82o0sxo,UgwnLcppZx7TyWbQ3YR4AaABAg,@gizem6158,@Rliexy,​ @GuideBalthazar 👏🏻👏🏻👏🏻,3,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxIt4ImS1olvTe0D254AaABAg.AW43hMREPBhAWDxhDSD5nX,UgwnLcppZx7TyWbQ3YR4AaABAg,@MustafaGkg-sk6xl,@Rliexy,aynen convaynen,1,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwXCbevLAXrhk-HvDV4AaABAg.AVzgrse3DdoAW-59L7GWfB,UgwnLcppZx7TyWbQ3YR4AaABAg,@GòkhanElcin-i4b2i,@Rliexy,Okrkun topragini unutma izmiri cano,2,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwXCbevLAXrhk-HvDV4AaABAg.AVzgrse3DdoAW12kDTvnbW,UgwnLcppZx7TyWbQ3YR4AaABAg,@sudearl9264,@Rliexy,Ay evett yaa😢,1,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwXCbevLAXrhk-HvDV4AaABAg.AVzgrse3DdoAW-6UG0ATYW,UgwnLcppZx7TyWbQ3YR4AaABAg,@burakeskin,@Rliexy,benim de aksine içim daraldı o koltukların birbirine yapışıklığı neydi öyle,17,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwXCbevLAXrhk-HvDV4AaABAg.AVzgrse3DdoAW56Mge3rjt,UgwnLcppZx7TyWbQ3YR4AaABAg,@cyliinn,@Rliexy,​ @burakeskin  dimi bende ilk defa bu kadar birbirine yakin gordum,1,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwXCbevLAXrhk-HvDV4AaABAg.AVzgrse3DdoAVzsX_H0Fx4,UgwnLcppZx7TyWbQ3YR4AaABAg,@berikakarademir,@Rliexy,Katılıyorum 🎉🎉,5,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgzzwHcm_f4vsKwnY654AaABAg.AW6ZIL0BlPlAW6kK-AYxKB,UgwnLcppZx7TyWbQ3YR4AaABAg,@GuideBalthazar,@Rliexy,Her misafirimi dinliyorum. Sırf onların memnuniyeti için🙂🙏🏻,34,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAW4hWfMOWEL,UgwnLcppZx7TyWbQ3YR4AaABAg,@Zyynoss,@Rliexy,Önce rahatsız oldular  ama sonra ısındılar çocuklarıymış gibi baktılar. Magnet hediyesiyle falan dahada samimileştiler bence sandığınız gibi rahatsız olmadılar yani,50,3 hafta önce (düzenlendi),Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAW0Jn1dv12R,UgwnLcppZx7TyWbQ3YR4AaABAg,@edgar34-o5i,@Rliexy,bence hepsi rahatsiz olmus gibi. Otobuste de otelde de rahat birakmamislar insanlari,65,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAW1C49YcYhE,UgwnLcppZx7TyWbQ3YR4AaABAg,@eylül-f1t,@Rliexy,Hiç bu taraftan kmamıştım da Umarım öyle değildir,11,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAW3EUaeQEfu,UgwnLcppZx7TyWbQ3YR4AaABAg,@pumpkinsophia222,@Rliexy, @edgar34-o5i  bana da hiç rahatsız olmuşlar gibi gelmedi,7,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAWC8duwiyBB,UgwnLcppZx7TyWbQ3YR4AaABAg,@muzeyyenhocar5139,@Rliexy,orasi selanik degil kavala bi gitiginiz yerin ismini ogrenin 0:36,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAWC9DcWm1fD,UgwnLcppZx7TyWbQ3YR4AaABAg,@r4vwn,@Rliexy,​ @muzeyyenhocar5139 selanikten gidiyolar zaten kavalaya kanka,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAWGsNUSIH_S,UgwnLcppZx7TyWbQ3YR4AaABAg,@kaksiwo8097,@Rliexy, @muzeyyenhocar5139 Ben de ben mi yanlis biliyorum diye dusunmustum. Evet orasi Kavala. Kavala kalesine bakiyorlar hatta.,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyW9u1bt9AnMfXdLhp4AaABAg.AVzkQ0elW7IAWDxg9btY4G,UgwnLcppZx7TyWbQ3YR4AaABAg,@MustafaGkg-sk6xl,@Rliexy,ben ergenim abi,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwB9rT1-0ocd6r-fft4AaABAg.AW08FgiZLezAW4-NEqfSyG,UgwnLcppZx7TyWbQ3YR4AaABAg,@wolanie-,@Rliexy,Abla çok samimi yorum olmuş 😂😂,129,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwB9rT1-0ocd6r-fft4AaABAg.AW08FgiZLezAW4OsrnzWNh,UgwnLcppZx7TyWbQ3YR4AaABAg,@PakizaAhmedli,@Rliexy,"Ahhahahagag😂😂😂ablaa çok iyisinizzz, hepp gezmelerrrdee🎉🎉videoya renk katmışsınız resmen. İyi ki uyutmamşlar😂❤️❤️",31,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwB9rT1-0ocd6r-fft4AaABAg.AW08FgiZLezAW5MXdLhgQq,UgwnLcppZx7TyWbQ3YR4AaABAg,@emrekaon,@Rliexy,Wow C5 ablamız gelmiş,8,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwB9rT1-0ocd6r-fft4AaABAg.AW08FgiZLezAW4VoZsnyW4,UgwnLcppZx7TyWbQ3YR4AaABAg,@дикхед-м6л,@Rliexy,"Allah aşkına beğendim yazmayı öğren her yazım kuralına uyup beyendim yazmak ta ayrı bir beceri

*edit: yorumlarda bir sürü kişi fazla ciddiye almış ben bimseyle dalga geçmiyorum sadece basit bir yorum yaptım 
ben kendim mükemmel yazmadığımı biliyorum ve yorum sahibinin yazım kurallarına benden daha çok bilmesine bir şey demiyorum eleştirdiğim şey normal yazım yanlışı değil sadece aşırı dikkatli yazıp basit bir kelimeyi yanlış yazmanın altını çizdim ağlamayın*

bana cevap yazanlar gerizekalı",8,3 hafta önce (düzenlendi),Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwB9rT1-0ocd6r-fft4AaABAg.AW08FgiZLezAW4omo6ICrx,UgwnLcppZx7TyWbQ3YR4AaABAg,@QUERTAW,@Rliexy,"@дикхед-м6л ''ta'' değil ''da'' yazmanız gerekli ünsüz yumuşaması kuralı dolayısıyla , ayrıca birleşik yazılması gerekli ek olan ''de'' ''da'' bitişik yazılır. Bundan sonra birinin yanlışını düzeltmeden önce kendi yanlışınızın farkına varıp öyle yorum yapınız/düzeltiniz.",40,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwB9rT1-0ocd6r-fft4AaABAg.AW08FgiZLezAWGllET5Z-F,UgwnLcppZx7TyWbQ3YR4AaABAg,@cecicici4,@Rliexy,​@дикхед-м6л kardes bi sakin ol kimse sana hakaret etmemis sen hemen sinirlenmişsin,2,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAVzi_AYeWCJ,UgwnLcppZx7TyWbQ3YR4AaABAg,@YüsraZümraYaşar,@Rliexy,sonunda o yorum 🥳,13,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAVzrK29SvI7,UgwnLcppZx7TyWbQ3YR4AaABAg,@chiikawaii_88,@Rliexy,EVETTTTTT,7,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAW3ZxTzoq5k,UgwnLcppZx7TyWbQ3YR4AaABAg,@nitostsd,@Rliexy,of bi sg ya bitmediniz bi yeter artık,6,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAW4OxyYf-Kf,UgwnLcppZx7TyWbQ3YR4AaABAg,@TarıkŞentürk_19,@Rliexy,Bencede,2,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAVzrLyyM6VI,UgwnLcppZx7TyWbQ3YR4AaABAg,@Moontext9,@Rliexy,Atatürk'ün evine gitik,0,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAVzyaclkP8O,UgwnLcppZx7TyWbQ3YR4AaABAg,@Starlyys.s,@Rliexy,Afiyet olsun,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAW2Mg329xhp,UgwnLcppZx7TyWbQ3YR4AaABAg,@QuliyevFərid-v1i,@Rliexy,Fəkyu beç,0,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAW-chLKN85e,UgwnLcppZx7TyWbQ3YR4AaABAg,@tuncterzi,@Rliexy,emir çok kral çocukta şu öbür emre çok pasif homofobik genlerim harekete geçiyor,16,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAWDsJnrQChb,UgwnLcppZx7TyWbQ3YR4AaABAg,@juustleyla,@Rliexy,​ @tuncterzi  sorun sende,4,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwHoS7rFnnNfUX5_3x4AaABAg.AVzb6Ur9JHLAWrwdwcC3kw,UgwnLcppZx7TyWbQ3YR4AaABAg,@Noop_Robloxtv,@Rliexy,👍 👍 evet,0,6 gün önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,Ugw4F9i-HVOhYiaI23F4AaABAg.AW4DvKcf6y9AWFBcaCY4dP,UgwnLcppZx7TyWbQ3YR4AaABAg,@EYO283,@Rliexy,Zengin adam fiyat performans düşünürmü sence kral,7,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxAihP6uxX_xcwyCs94AaABAg.AVzmziYoj3OAWowIjsradd,UgwnLcppZx7TyWbQ3YR4AaABAg,@murathanyapar,@Rliexy,Niye kimse bir şey yazmamış,2,7 gün önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwFIejIDn_lXHsl5M14AaABAg.AW40Ah4V9EOAW40jrjqkyZ,UgwnLcppZx7TyWbQ3YR4AaABAg,@Dexarcomeback,@Rliexy,Çok mistik bir video olmuş,3,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgyvSZGqszUIurJGKuh4AaABAg.AVzmAWvtkDwAVzq4i5HjgW,UgwnLcppZx7TyWbQ3YR4AaABAg,@senatrnakc7632,@Rliexy,Haritalarda malakka boğazı..,11,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgzmyKX-KLf4y9tWD_F4AaABAg.AVzppVOtLoBAW8AoJ0q0DC,UgwnLcppZx7TyWbQ3YR4AaABAg,@LaikaMilka,@Rliexy,Samimiyetsiz mi?,3,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwSlBpODdbDYwDrq7R4AaABAg.AVza_L2zvXdAVzdu4fa1Z3,UgwnLcppZx7TyWbQ3YR4AaABAg,@ardadayan6806,@Rliexy,Bu yorumu beğenen aveller kim,78,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwSlBpODdbDYwDrq7R4AaABAg.AVza_L2zvXdAVzmonkjMbl,UgwnLcppZx7TyWbQ3YR4AaABAg,@zalcemyardimci,@Rliexy,1 kere tıklayınca zaten açılıyor,17,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwSlBpODdbDYwDrq7R4AaABAg.AVza_L2zvXdAVzeJrkCEMB,UgwnLcppZx7TyWbQ3YR4AaABAg,@SalihYunus-k1y,@Rliexy,Lan denedim yanlışıkla,6,4 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwZSFij79vl0WDlcIF4AaABAg.AW2Csq6bfy9AWBprlQecvZ,UgwnLcppZx7TyWbQ3YR4AaABAg,@komikmimu,@Rliexy,evet bencede,7,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwZSFij79vl0WDlcIF4AaABAg.AW2Csq6bfy9AWIXE4ndf9g,UgwnLcppZx7TyWbQ3YR4AaABAg,@Elolo_Berosie,@Rliexy,Evet rahatsız edici olabilir sırf video için gece yarısı konuşmak ben de uyuyamazdım dediğin doğru 👍,3,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwnLcppZx7TyWbQ3YR4AaABAg.AW4TA18UCtZAWCnuXIxQ87,UgwnLcppZx7TyWbQ3YR4AaABAg,@birferyada,@Rliexy,Sonda alıyor ama orayı kesmişler,3,3 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwnLcppZx7TyWbQ3YR4AaABAg.AW4TA18UCtZAWLu98s6IWP,UgwnLcppZx7TyWbQ3YR4AaABAg,@drnyr06,@Rliexy,hakkımı helal etmiyeeem :D,1,2 hafta önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwnLcppZx7TyWbQ3YR4AaABAg.AW4TA18UCtZAWZ-4hClDkw,UgwnLcppZx7TyWbQ3YR4AaABAg,@oyunavclar8286,@Rliexy,Gine linç yedi 😂😂,0,13 gün önce,Evet
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwzV4ghwC4USa8NmWB4AaABAg,,@ceyyn-q6k,,Merve ablaya verilecek en büyük hediye  Orkun abinin başına bir şey gelmeden her yerden sağ salim dönmesi...,"1,7 B",4 hafta önce (düzenlendi),Hayır
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxAX-l4LTV_WkpXJGV4AaABAg,,@youtubepatcher3069,,Tur kötü olsa da siz guzelleştirmissiniz diğer yolcular için ortami,574,4 hafta önce,Hayır
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgwKzCBsVI_pOhI8cS54AaABAg,,@myawyss,,14:59 Emir geç şuraya -uydur (Emir gerçekten uydurmaya başlıyor) deliricem çok iyi,573,4 hafta önce,Hayır
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,Ugw4ps87YjVol-bokj94AaABAg,,@дикхед-м6л,,"bu video en bilinen youtuber olsanız bile insanlarla birlikteyken herhangi bir üstünlüğünüzün olmadığını gösterir mesela herkes uyurken konuşmaları, insanları bekletmeleri, bunu açıklıyor. yani bir tık istemeden de olsa diğerlerini rahatsız etmişler",17,3 hafta önce,Hayır
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxUh2kv0jjj14AuM_J4AaABAg,,@gokhanalkan2190,,"Rehber Ahmet Sait adamdır, videonda Ahmet Beyi görünce şaşırdım ailemle GAP turumuzda rehberlik yapmıştı bilgili donanımlı ve Atatürk hayranı bir kişidir kendisi sizinde turu beğenmenizde en büyük etken grup ortamı ve rehberdir",9,2 hafta önce,Hayır
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgzEOjE3DRcDwmye8tV4AaABAg,,@beyzosk,,Abi dünyanın en kaliteli videolarınıda da çeksen bu seri hep daha iyi ya,630,4 hafta önce,Hayır
EN DÜŞÜK PUANLI YURT DIŞI TURU!,https://www.youtube.com/watch?v=57gh5GlkzTg,UgxgsDYPh2LtBqi6izR4AaABAg,,@karakartal1720,,"Ne yalan söyleyeyim abi uzun zamandır bu kadar huzurlu hissettiğim, o sıcak günleri hissettiğim bir video olmamiştı çok hoşuma giden bir video oldu elinize emeğinize sağlık 🫡",259,4 hafta önce,Hayır
